,i
0,93.69841015347367
1,565.8024701690896
2,498.863715282303
3,137.35822134370144
4,1074.5603662934154
5,80.55249436732316
6,346.36795296044465
7,207.2445881722891
8,458.40187159223314
9,978.8971041580637
10,318.2177117211894
11,247.3965271699858
12,205.58960061822427
13,505.122248877905
14,403.7514438596322
15,105.71583851839883
16,804.243889818613
17,291.2562487920108
18,1139.0601939489281
19,152.86891990080238
20,110.05811076139592
21,899.6239697851906
22,138.06972613815515
23,969.9972913533818
24,280.94891781163085
25,74.37553418179155
26,546.5054485566253
27,115.40110694467421
28,112.17284620871436
29,555.1669030010494
30,114.00771681853192
31,143.82226518424952
32,220.10886073418513
33,210.75637222592567
34,157.52221521260577
35,166.74230089815438
36,175.85582243231022
37,269.0269134871763
38,180.83803450592916
39,243.48713911105955
40,139.87902861791122
41,459.9667987808108
42,611.8839344805458
43,158.33928054648953
44,203.4675812884857
45,229.67252923267543
46,422.20044865393453
47,261.6798471203166
48,336.685071351131
49,331.9304558325066
50,206.37700193886218
51,804.0249291532124
52,460.0427607053567
53,144.51799219580272
54,201.67439860924475
55,205.80026828042284
56,125.22813651561097
57,226.80454179400405
58,1215.1046747846262
59,312.4292103426679
60,882.0902967241126
61,253.56095608240827
62,574.195517280254
63,215.50713489491113
64,164.46413728143082
65,650.1348275288594
66,1039.9158142212966
67,464.8953885867032
68,162.16552795958592
69,594.4441633078627
70,104.09795872234595
71,254.40602245772834
72,140.55123611617904
73,274.96990901994445
74,784.5937055030454
75,339.25528743731786
76,577.2539675411582
77,159.1941398408708
78,171.8517079880595
79,264.27709421398555
80,467.23619896623586
81,868.7387715821155
82,467.3494843747093
83,145.92314787405022
84,180.9467151280466
85,257.1392356839214
86,1280.9438828267057
87,1082.548520715117
88,186.70609320590117
89,645.9136346418373
90,1058.500094604608
91,316.98800594497214
92,923.6190952882962
93,409.5492217796122
94,223.9585970812416
95,1690.0183967919588
96,138.64479762652218
97,1134.3874072012811
98,277.11572909723697
99,56.09263430595923
100,323.11062586486355
101,264.370427814639
102,161.13554746023473
103,1526.652263719857
104,177.65397709432722
105,191.80051797241146
106,458.1056207525873
107,120.97288348287577
108,316.12604190786107
109,356.5603688653445
110,235.56410512038235
111,188.85092824625687
112,460.93908766810495
113,289.6851022742086
114,328.8288804938031
115,119.0022880346765
116,349.80452462265
117,174.17038743796428
118,215.0570851633084
119,896.0199960405778
120,206.32262670956203
121,532.5722374012352
122,201.53910596574553
123,97.4237629951636
124,244.4944103043611
125,984.6697634171359
126,239.91585146732334
127,792.4923897135067
128,1483.4709149936914
129,1257.3116679209281
130,287.43437813385884
131,998.3199698548851
132,272.19775264591914
133,421.72529072220976
134,205.57262651518104
135,245.11756511118898
136,139.58568915070666
137,308.459531673197
138,339.5778664022413
139,6044.820457858162
140,318.3418391542516
141,196.6390570711598
142,299.17029573760743
143,5427.55879125583
144,256.0195955013979
145,475.3781638044035
146,809.2168635547379
147,213.1853556916604
148,235.51031424169358
149,567.0602364349415
150,1661.6536678959374
151,289.77722770810135
152,238.62123530343402
153,179.19895095486015
154,217.8878815802855
155,929.9115975237844
156,108.7397396521106
157,163.15794589401517
158,226.18423141310805
159,412.5118659590825
160,114.88913903501158
161,738.6511448618952
162,115.05273733382063
163,187.4350002887307
164,189.55890218892242
165,290.8839987862745
166,336.19569369034093
167,402.72853646480706
168,418.2208533983099
169,195.00434791816056
170,622.2425420028194
171,185.0437268682766
172,238.8514837136454
173,135.30385295080978
174,291.20048324937017
175,190.52071970815348
176,346.2584445922
177,236.13836295773427
178,258.0941440892966
179,539.4535864514392
180,678.2471596232679
181,232.3787082958353
182,167.49857712324211
183,656.5080178951828
184,369.01818947406
185,252.8301551336528
186,274.0469063924026
187,387.1933597523116
188,241.5953525553836
189,1978.9354292443295
190,604.9452174572456
191,152.35899042244716
192,360.33283666843704
193,471.9938653940596
194,309.714364228706
195,4204.403805043507
196,142.91531786801568
197,127.32150913125102
198,270.25375831617094
199,103.59281487215469
200,134.24835715392732
201,449.1392667916006
202,246.819171086363
203,840.6916472385111
204,312.2432039887017
205,73.85719947189973
206,475.8544163420627
207,192.5510051628575
208,203.53193034095094
209,177.06697033180737
210,129.41554136596704
211,163.5582780339255
212,181.0589598263561
213,1751.8671674410275
214,821.698352210044
215,388.2190902183303
216,52.6291545104356
217,488.61182414624375
218,285.7427587927759
219,419.47466193743134
220,277.50887011408815
221,202.42262242205985
222,451.51812085837173
223,213.4191779115789
224,197.9029295922754
225,151.45513774685435
226,747.3072399533332
227,140.32475449194757
228,266.7149794291348
229,340.6934493167428
230,1054.383743789946
231,143.4531021198211
232,78.70468100524494
233,347.63101261088855
234,145.91289431386858
235,899.5117684447318
236,404.35407483276305
237,281.17456174902753
238,386.1479529220193
239,104.42104584083486
240,53.05533341902953
241,162.06983600783795
242,186.12742859828876
243,250.59709193816514
244,246.35046647347912
245,517.6784694916169
246,345.1591997567661
247,772.0476176939092
248,573.8425779177969
249,482.36969863849174
250,227.9653544705284
251,892.3802931602537
252,559.8188652359836
253,344.49104042992946
254,155.72252017992696
255,107.66804720089156
256,303.61828660007586
257,6859.832647713497
258,169.21395293209792
259,1146.2766411362093
260,910.7998634557316
261,807.6319366749083
262,319.3046284908175
263,317.03701370289065
264,462.05383547066947
265,59.19525271140802
266,203.61704533320994
267,120.02011596191836
268,521.9640325210895
269,146.77980419163566
270,95.88864123149662
271,304.3146065055453
272,149.5013535932766
273,444.61587852082863
274,646.1372087939845
275,320.1606357209581
276,202.77818123004295
277,227.5588355123223
278,1034.564160597579
279,886.3900271590401
280,411.80374403811686
281,895.4173308005136
282,200.84706616257756
283,103.98646635549991
284,313.5652044159305
285,422.15965748398213
286,171.1767862416728
287,135.4612970807037
288,561.4784373635139
289,72.84068254377647
290,84.05882726408453
291,71.03062922914714
292,86.66352463232612
293,192.24579788798238
294,54.151301661681444
295,66.02646738265985
296,61.55885177193122
297,55.462686070227754
298,83.67738054062448
299,141.1547440295645
300,140.91862518360276
301,122.6703680397521
302,125.37319545836296
303,127.56868030736429
304,132.43741486364405
305,93.64098128158992
306,160.95702790530234
307,80.89354400621876
308,86.04609870474762
309,113.56196361399286
310,47.66132265991399
311,148.30696356780336
312,95.70503747581876
313,150.29450362912056
314,161.5110548992539
315,53.5377943487389
316,124.21086612446236
317,79.60252853107156
318,114.31475993289607
319,108.97725381888175
320,83.0750993703357
321,143.77098489232603
322,120.56257290706881
323,133.31580396165128
324,67.35132501386155
325,73.08858122141787
326,134.18233860621797
327,139.9542422448355
328,151.25146807235996
329,210.35910647606661
330,106.66705069116391
331,57.030104873182914
332,165.96961179481963
333,104.65170072457082
334,129.27988542773383
335,129.81264524505178
336,69.60905769103385
337,83.72208011567871
338,140.64435239329723
339,105.5388152623109
340,227.15543577468324
341,155.24561114566114
342,96.25048061586293
343,120.46433948789117
344,48.504639136355436
345,64.54837273063052
346,101.03935223120148
347,191.88207534437961
348,138.30811742103197
349,138.10417276814317
350,113.03948683872947
351,186.05518088405046
352,117.74089177322806
353,132.3297383861252
354,205.24137064268052
355,142.3550397591119
356,227.547642504293
357,145.9398114461361
358,233.6045712624961
359,162.5865587246106
360,207.1131993379807
361,140.9235763985981
362,120.94780906902471
363,146.56542726101094
364,114.66593083788815
365,245.32520515695055
366,187.46101468080283
367,19.566319391816037
368,152.86891990080238
369,183.94145168824457
370,150.9313628956054
371,127.4878043706382
372,126.94629765761717
373,77.46819316849978
374,64.21156641050106
375,81.22890242046603
376,131.43152215513268
377,83.8978747655889
378,80.44501911753143
379,173.57628964550017
380,109.20492671266246
381,77.59417961574988
382,118.36741436847849
383,94.49881766410493
384,61.9856488167222
385,136.77623152763536
386,147.62696577553865
387,70.87918096533754
388,108.45872108541315
389,251.60416014908625
390,227.2416472441106
391,128.68644991344166
392,45.40204263083009
393,69.37003589745996
394,45.711762625983475
395,67.93871898713002
396,136.02239780179332
397,49.28671143253498
398,60.20149592360511
399,131.54008531139482
400,53.89733286640158
401,44.91282206785624
402,146.68185277698916
403,124.28944488779901
404,133.23807214093017
405,78.2145498858927
406,124.79023907606658
407,35.752630218992
408,119.49836196602816
409,73.30550845353334
410,136.997226567108
411,88.93379329821664
412,41.10823941922132
413,171.43679860868153
414,137.32203085391012
415,135.66348378374295
416,78.85317723549649
417,108.43071634822444
418,140.12940568175497
419,177.79384871931865
420,91.54694868522999
421,81.94610843233728
422,112.20319720632129
423,31.590842001892515
424,129.14595980177873
425,96.1590483304216
426,153.0473410611201
427,250.66489686595787
428,148.00920998096026
429,160.08314016958127
430,66.41396563863938
431,91.79382345910598
432,72.26407842643522
433,65.49736058356594
434,98.88700063295941
435,120.73849201769613
436,39.41038712954054
437,56.840167386165035
438,47.554354484288616
439,18.70350313700096
440,57.71596657023256
441,51.95917845637763
442,45.26299630484073
443,152.30760950706608
444,68.51245738850626
445,49.51704081146781
446,82.73284551523844
447,84.27795772567193
448,73.25234234334876
449,167.90218549882078
450,168.64890828959213
451,54.310782626116385
452,35.931260785032556
453,33.78362529253384
454,121.46010101779733
