,i
0,282.4518415930722
1,326.14680630072326
2,363.66000456292977
3,74.08747005232429
4,1715.928749897704
5,5768.342905967888
6,1337.6904761185563
7,176.21361993795472
8,247.90423687904828
9,251.375307600372
10,339.8685094158116
11,273.41456023622214
12,447.2983264110617
13,255.64522101375914
14,764.2385778830707
15,62.99935953211221
16,133.4510060308238
17,261.40095695525787
18,300.57895542232853
19,961.4350841497181
20,269.2718360908003
21,933.8487321467558
22,1241.297202595917
23,2895.6757036608374
24,344.4335532426923
25,401.4415567950971
26,268.4452894945376
27,278.72052991841394
28,1299.8950138312894
29,2479.987587320848
30,267.8795109255622
31,355.5189676544099
32,812.1135252480043
33,338.8639538216551
34,1658.5506657184137
35,608.0435355169296
36,708.399693395573
37,323.4297853252532
38,441.193962616298
39,256.28914238328446
40,377.29001062299193
41,526.8872946400571
42,251.00419679745505
43,1209.5184612356702
44,213.77076772364535
45,504.58656470906845
46,288.6508338730181
47,348.94526328227937
48,336.9803421747692
49,2277.1919579607784
50,930.11255282138
51,735.5615203057391
52,287.41872525079725
53,302.5316149296202
54,378.75298329973805
55,201.9356780238421
56,312.577436264047
57,124.96815574631208
58,354.84010415111345
59,309.41689243686517
60,839.3148554218319
61,256.8096877994233
62,171.83691564387303
63,361.4886611168854
64,528.4678089783963
65,880.2992336494566
66,230.59915431286856
67,2188.192340252274
68,540.4448173570852
69,473.87234060077077
70,384.9396551211493
71,697.2079304857942
72,153.85795219359244
73,338.57595422494103
74,289.31689332899697
75,172.05440069689536
76,224.66671773115618
77,258.899279949613
78,251.89914782967915
79,1142.7139093099624
80,3369.6139920349324
81,297.29729806050693
82,259.40051795122486
83,226.83442638961458
84,117.17983670803747
85,205.10044232098463
86,245.09603575081832
87,982.2855280327683
88,254.46591725050803
89,9322.65330928745
90,631.3596730478024
91,233.06472440757855
92,679.6713027144788
93,475.7073120319644
94,1373.879046623329
95,167.77805353717466
96,214.5303254981048
97,166.5985383518133
98,316.23102030563376
99,170.6639400795329
100,1873.2275173399214
101,723.8884963330115
102,187.23063309444547
103,131.7479910896749
104,419.96720340979556
105,207.96086329271813
106,176.80897916907472
107,294.8993472981489
108,102.13940228586199
109,204.51757522458252
110,106.95150576671394
111,366.7233605577778
112,141.06996335042982
113,140.92877536157056
114,110.48118233536228
115,296.82032450254536
116,257.5013220899891
117,208.0818232543518
118,2159.9379118210045
119,121.13344031401824
120,341.8078933944113
121,100.45812317118842
122,157.75483536346644
123,220.11427421578009
124,935.0060172871994
125,185.56294446522497
126,120.79471300617433
127,361.1198916470039
128,255.67755828753266
129,701.0681497422512
130,264.69572756681777
131,141.71278753207517
132,390.84406652660374
133,355.8651378350352
134,649.0119588175816
135,1467.0994267925985
136,434.2366591194447
137,2565.0985084499025
138,204.15071765078707
139,737.2652984057704
140,508.0715530731605
141,662.7573716258289
142,249.02556878669822
143,292.29060996360244
144,256.45307909371763
145,565.3374862441644
146,344.2925989664414
147,139.9122061163991
148,241.61105655140756
149,230.5242227775737
150,775.625616157488
151,179.80976633294242
152,1441.2400144460964
153,330.1306178846954
154,381.5873573506612
155,167.5306534746979
156,493.69381435206225
157,668.3742781629567
158,285.4748305079079
159,275.2797176468653
160,454.66454006052464
161,241.44727588549256
162,468.08733163969316
163,229.3028420527222
164,826.7414918025951
165,378.8102092591833
166,204.0098214395975
167,578.8340362907203
168,138.33970718468976
169,885.4033432356143
170,474.5304462363035
171,454.5351651493597
172,105.28400810995011
173,123.37989561789408
174,187.6560729122382
175,231.30835946294283
176,174.73612649264655
177,325.43082930110796
178,175.07196125002025
179,275.61263075269164
