,x,y
0,64.79354263867822,-92.5178588506742
1,177.27336529637796,-94.30654008541364
2,859.4296728732594,-91.8887846720013
3,477.461162907986,-89.07791499247128
4,1026.7723045023959,-93.47353621743696
5,317.21792683610204,-82.6341876084723
6,62.25262375657849,-78.54987204380609
7,458.9537477910851,-72.17772698982799
8,897.9239618186826,-71.8804804914098
9,787.6893372686143,-64.76006340878325
10,1173.6734895345191,-59.20588947843862
11,182.97301747887605,-54.25207060677326
12,751.3454209648507,-47.32924468488363
13,1161.4626066843782,-42.598560156048734
14,380.7862679040221,-42.72890588308974
15,774.290379319703,-39.7290658849995
16,-62.01584247679011,-31.42339502320442
17,745.160842375095,-31.318230054204378
18,644.5593512645277,-30.732698335639725
19,773.5980075018567,-23.55243884910874
20,132.40448011345916,-19.650671386224076
21,320.31385751055893,-17.1674466304396
22,828.028502950647,-12.32195886970203
23,60.49132470916504,-8.511723041531923
24,1129.0240225755203,-11.220400519497844
25,597.8730045576341,-2.9526180866080267
26,795.8451418492317,5.404641404179074
27,485.7466195046226,6.624273924488534
28,759.8963720274539,4.706132441789805
29,17.453774838013715,3.3448879775478417
30,227.18792100500696,8.840740710887076
31,659.6676778460128,9.696641471572207
32,697.1051352059359,13.275284889217005
33,1123.255174285926,13.38339312049493
34,592.6757020046693,15.863443835465205
35,-28.772538973352994,20.477513185128146
36,510.2447940013566,18.146924622408164
37,176.6101605077464,25.06805256146913
38,451.2632389185121,21.72789849012679
39,62.83452177677327,25.9194030040195
40,1163.8138321142246,26.052008313221222
41,429.6880027528647,36.958550425559224
42,660.023280165335,39.61962436765157
43,335.6841165899507,43.69158124176306
44,1198.243121528477,46.208348121919585
45,157.3204765509679,48.03044025903887
46,-88.96875891363425,49.57016245654745
47,92.64863155584999,51.75419148107926
48,1044.6302494539768,51.23065209756032
49,81.4319166882633,63.5868645484793
50,1060.159300758232,62.91296935673813
51,1115.692451131426,65.20879029509763
52,332.3834059877088,69.17662637869398
53,169.4892179316688,72.07516197260816
54,742.400485246553,71.50481376439745
55,536.8662187610903,75.36094427445266
56,619.417404539046,81.17284601773281
57,62.51778801685896,89.5618282043248
58,643.378114963084,88.8881040065371
59,519.1282295066289,94.33683134886883
60,49.89430275655491,99.09080630430003
61,185.34871175662943,101.70218470534337
62,333.98292973548587,107.91016563574954
63,1024.63038526374,104.32001685660487
64,501.54607619629917,104.70852683600299
65,584.4028752345855,107.98229744029675
66,994.321139467946,114.41698427288952
67,1073.41666337262,118.2120489893531
68,400.8340158390357,125.3092319947782
69,546.7137797783469,122.93361795759279
70,1186.7982501615816,123.68614864990866
71,200.99101439224262,125.95334726177202
72,777.7454801273474,129.57095976606092
73,73.15991035144043,138.58870694230268
