,x,y
0,44.67878643611016,-97.06118308765554
1,70.1329511707637,-93.3628950668849
2,174.71014747148092,-91.92832019341154
3,1416.6881253744139,-81.44955474381982
4,2134.2427055603566,-82.89005039490189
5,466.0114097805613,-73.44127865876999
6,693.3912876748368,-76.07750508362233
7,380.391912358152,-71.0766476462179
8,1569.2608743803257,-72.07287827788628
9,796.8260291852739,-70.77256951246204
10,1799.2098039784298,-71.65190089878229
11,17.580488183707303,-65.84604409481153
12,574.7987002265241,-68.84283180577177
13,493.95496450092764,-67.93065212875808
14,877.6838352778257,-66.10192762612087
15,846.0083551879118,-60.64692735020253
16,1729.9329436690189,-57.382337831414134
17,1671.8126104308976,-57.02496581229684
18,2093.1676412917586,-57.54116635194191
19,861.8020257216501,-47.21317632855039
20,167.8895804223962,-44.85712278790561
21,892.8085495530366,-49.800683356052105
22,189.42816495536852,-42.528319919669684
23,142.35471532743486,-35.28995828640177
24,1740.6869335790745,-38.43560420807171
25,369.780503746671,-35.571504545778
26,396.5923693603904,-34.46434703771092
27,604.4347129473666,-36.06638310769927
28,1003.3924558399505,-32.15617735177284
29,877.3132835604745,-33.21334095652378
30,-31.108804778611784,-24.293471012101236
31,1628.554849585361,-27.387409549866334
32,826.6068913274331,-25.688475665830083
33,1509.4275741001343,-23.11220634541519
34,1645.465860502036,-23.677821405544137
35,291.6645130364145,-16.992605724708255
36,842.2186106237364,-17.375651740958574
37,1757.1253212628592,-18.03963323266862
38,931.6405731932772,-12.574416833336272
39,508.69696843713916,-10.271317281291203
40,677.5905800581163,-12.915173215542382
41,-40.60866266615972,-8.929983846185223
42,57.73362342765779,-7.964778290456707
43,176.0941442439364,-2.863646221814861
44,614.844839119741,-6.293447733281937
45,1550.600273507267,-5.101067628859255
46,659.607893453194,-3.3089795635439714
47,1988.2327771253908,-7.829940244371073
48,1890.1391629693921,-5.3282672824398105
49,1914.769760555567,-1.5074639267093062
50,643.0976877751842,5.40607474954777
51,2079.4444858014867,1.6541262749716452
52,1966.2547240790495,4.176542987689345
53,215.3626361883562,18.513000103390823
54,-76.36959042719764,20.486892341218663
55,412.82768228494626,18.989972469032523
56,968.7386529098194,19.82604195162753
57,1977.367159501979,19.882248003070686
58,329.13110660484483,23.731717506054224
59,987.775161213999,22.468098151132267
60,1914.1758893142082,22.76389131075223
61,1512.5350757338374,25.336530624987063
62,380.2933681697989,30.631447159707363
63,57.64837470885311,34.82538328837995
64,1009.5053080756255,38.56074372861019
65,1531.3527286763328,38.83316721073186
66,266.8553430389204,44.910282441443655
67,969.9068163458583,43.119584140065626
68,714.0644222157704,43.59225686509137
69,1497.8621396488738,43.27023389563067
70,2029.9375497308426,46.73353412838401
71,520.0513151771079,48.98418444005017
72,2139.0659771755627,45.82285109071199
73,847.3170659856203,54.84899790382087
74,214.63404950104803,49.38010116881003
75,581.4516927855441,59.572483329477336
76,888.7809896723388,62.83116223990169
77,730.4057487478262,65.18098126496216
78,1444.226643977042,63.95923197022307
79,1968.8285991310686,63.110030456180084
80,467.88737104709,75.23502475522469
81,951.8800759972855,69.95428132854443
82,865.1011713503738,83.27975757883019
83,150.7146340926878,87.4329344692311
84,2128.0280068325883,83.1194098526679
85,2076.2629781832475,83.1848063626719
86,371.7398806917902,89.69158605983148
87,819.3234867087654,89.75379368496033
88,955.1728010473095,96.67402616555592
89,1624.9810752445924,92.20371088153854
90,531.0975846523793,105.85575007878742
91,801.0881126461283,108.62128908272484
92,-5.902685176483601,112.65717878150133
93,1429.87113041425,110.68920207788153
94,-79.22906617424451,114.61519948289481
95,342.66158744212703,110.7300271436228
96,159.26661125700423,111.5183128920437
97,319.341270951287,119.29678934767162
98,846.8238877519275,119.99631030637829
99,1032.5859168927577,118.88144380121184
100,1495.193697888477,120.91787833159844
101,2122.591221466717,118.80425716084005
102,622.9607277124023,129.99132356097016
103,118.13676317186548,133.1823363741546
104,52.15038146801885,132.5048343184228
105,820.5253796163308,132.7547525749594
106,414.39184129258206,147.87008551249858
107,1914.3899916589519,142.2496807976686
108,599.766338468319,149.25091884378833
109,1063.3052481590435,149.99904897636634
110,1008.5763513869495,151.25564506921546
111,842.7559591300692,162.87920938510888
112,585.4435212761659,166.4932264847921
113,1023.9854265121867,167.50315870910003
114,0.7807827155206724,169.3531638044525
115,929.7510315266225,171.15175472753924
116,957.6655513087096,174.2666599662416
117,2064.5171613036023,176.84478315303477
118,600.4504829138591,179.90109371511585
119,1131.9728446443644,181.54563648414455
120,2083.3390557532207,177.6039910082102
121,2047.8349722047044,184.19888405392498
122,1517.2640325084562,186.78002437438636
123,430.5559877578826,192.31775245351355
124,1385.57666593181,193.13356998187965
125,511.01353158903487,200.55507688865373
126,916.0688434727589,200.8947957680266
127,784.1136490933854,199.04996341234005
128,33.720159140998476,206.70591582674604
129,1127.9987643023953,207.23900568153715
130,-82.00501785020788,211.1259679495771
131,14.288683655579234,213.10575297384025
132,1983.801805923983,213.64639528122473
133,734.646809672053,216.03530762350704
134,1002.1425645116391,221.23641106384025
135,1858.3121619874348,222.64438831172583
136,1592.9298624230125,222.36249669647077
137,82.66219369337978,225.37324951413268
138,491.4746366639358,232.85504072092135
139,1020.1234922917643,226.22678687467135
140,2122.90149934351,226.16509373187546
141,1350.9474838588458,234.0522453974529
142,466.0529009003035,248.7309978994641
143,1018.8588165205437,241.097029837852
144,1933.2570676501068,243.41109757396828
145,709.2274173734819,247.64532313895484
146,1308.4652608176716,245.72217755786187
147,1681.9903300493806,250.94937610607587
148,93.12657197233705,254.9508725393323
149,769.1346174125412,254.10988468831374
150,1833.3847294232382,261.1580954019813
151,1083.1079230625376,256.6128089302192
152,31.368394257209843,264.12035022762484
153,1146.8920003984547,262.54607876776754
154,1744.5948304980311,263.9763921610853
155,637.6757023749692,271.6033221119068
156,710.1677055743817,271.73771988575663
157,799.0442586675451,271.35846628898275
158,1583.7298778402046,271.5236868274734
159,806.6196732705819,286.08496776104585
160,1106.9027164397603,284.01111016534855
161,1276.1945681914804,284.1744873394764
162,-74.64854431924368,293.55807698426884
163,1810.6780804081245,287.27864643062424
164,260.65547455367357,294.74526685825697
165,612.359855433323,294.03054522198147
166,480.69157661651764,296.8191839759253
167,1798.0998341706995,292.68059383372463
168,752.8432814703547,302.40883012256586
169,942.2826373690872,300.275890733914
170,92.66302532363159,304.35107455720777
171,1020.3059279247245,302.17189359819895
172,-16.933210633952513,310.48699609718017
173,349.79444989863987,305.18688352591005
174,1258.074777665775,304.23200172791917
175,1865.5921452166356,306.8293622688183
176,2121.7301768303655,305.0361933401956
177,1513.0286903067058,307.170827782488
178,58.36869284292379,312.4424812568128
179,2047.9550240440813,309.48872018984775
180,365.02299446849383,315.8638134228561
181,234.16383059704935,318.80655738949895
182,1267.301092958763,320.3056835639543
183,1652.8762880978054,320.3727901697861
184,793.1068487013733,328.53663787735877
185,114.9259812784303,329.51213842935147
186,1109.1559019730869,328.76184562874096
