,i
0,66.21673405334614
1,69.80817658707322
2,1647.9615163738408
3,2257.174356800971
4,125.59429816592794
5,278.5169151051586
6,140.5687678902465
7,190.54180659939425
8,296.6430898567113
9,113.098877914582
10,252.15151030133322
11,100.64448020739134
12,100.78744047366848
13,377.53466230458395
14,313.5062689681531
15,4686.632988317847
16,138.43646532672477
17,230.8792491748644
18,647.4438823980772
19,159.77577728869664
20,657.8541547571597
21,178.2091155649435
22,268.7364162378493
23,1342.7477366694611
24,263.48022769372733
25,217.97134160241706
26,538.1341424572402
27,100.26154267787412
28,199.20641872779092
29,149.21928850499643
30,897.6727156328973
31,157.98668886935513
32,5586.507608407327
33,140.01572130350084
34,160.66717895081186
35,155.05264181125258
36,140.56926177470447
37,203.74120534497757
38,190.10715270308646
39,207.66916801745796
40,140.1589491899922
41,225.6532077260421
42,1135.8391051997955
43,478.69421625775067
44,303.08431368038856
45,77.55356919404701
46,246.484229322508
47,484.87515009968024
48,76.05220314933503
49,329.26935563151363
50,167.7079197833689
51,217.79144467774168
52,309.7013064532267
53,1225.8549077763462
54,648.4204954498482
55,23.151528260086607
56,286.59688619070016
57,153.37570605969182
58,19.27198712597671
59,835.321249316231
60,160.38855846978234
61,289.93660768468163
62,331.55164857615
63,128.4820211614359
64,369.57287374174274
65,99.62701526235232
66,474.84983139388083
67,322.34298292559953
68,988.2239862637906
69,323.2605120622564
70,170.27433139469372
71,184.94753044379553
72,259.1313405145503
73,283.240397760841
74,137.88938559273387
75,215.80339454944544
76,104.8495209360146
77,158.59985232848175
78,81.82455464266596
79,327.0424131494322
80,110.37448662143615
81,601.6364647883221
82,546.351859876779
83,203.34287358384938
84,8526.334631834456
85,235.72223865155257
86,159.5202792293177
87,415.3623885978098
88,727.2624686929124
89,197.13054381031725
90,1435.1687451713062
91,1307.8133298078712
92,607.2472025042977
93,143.22647340369463
94,173.75659520260288
95,258.03974152338174
96,815.0477599429163
97,702.7389413637362
98,138.15270372510625
99,256.8141992996133
100,243.30755377476277
101,586.7500134180037
102,187.36619481093618
103,221.66605998256196
104,313.6709855209369
105,569.4200871801386
106,102.05187715826928
107,785.8213712562041
108,623.2851521669145
109,278.8699093884237
110,172.30333535755744
111,170.48504675134598
112,982.8603254091734
113,827.9114719600095
114,99.60934000573658
115,157.14273034937165
116,157.0800777168788
117,154.84440640423045
118,201.42831865176905
119,148.58025651866402
120,255.6959743962309
121,217.0352098452514
122,255.88200651493716
123,159.78307522330536
124,181.31678174112125
125,94.45218059295328
126,57.04232895656004
127,65.48919173535734
128,117.62635853735082
129,145.7730052346814
130,69.08412297537976
131,119.17655853515328
132,149.4813947444774
133,101.04219225776339
134,63.91557991527871
135,114.17728061713058
136,69.37271697117481
137,41.16323269971113
138,54.869782053881096
139,101.75345806600028
140,42.68308305473787
141,71.2379442751163
142,122.43204236405533
143,192.71580861427208
144,56.977431026034274
145,41.13106607407964
146,40.765493840357465
147,16.134855837564775
148,30.203616210444924
149,72.15308365001188
150,119.88588389942537
151,23.357338439893557
152,71.20929159379217
153,59.331115669517025
154,93.619598436942
155,89.31989942695294
156,47.28187776136552
157,51.34073483206064
158,53.0449887774729
159,75.66042171296363
160,93.64180379621754
161,80.85078069722033
162,160.82616393597456
163,83.40367636173865
164,97.62661257077355
165,110.29230426637821
166,65.77085559338663
167,125.38442857035486
168,166.3070025888099
169,120.90022447811319
170,160.7668438660705
171,136.36477262422855
172,111.36350804434318
173,81.54444709596109
174,83.37276679450916
175,160.51258074104547
176,232.9141019416236
177,189.54092080524478
178,156.00783376908583
179,63.22376050135092
180,167.6089573320416
181,114.02414105329332
182,41.47506373305037
183,194.27057547477938
184,154.61064558934976
185,126.85779325524331
186,121.2635303768094
187,121.01794548979854
188,54.13693903046239
189,141.97043735089085
190,105.00712395233245
191,42.25870478415428
192,190.0957981468173
193,82.29392587287859
194,79.56603855546483
195,109.33833965033404
196,81.24245981369486
197,58.50989965863361
198,82.75726615821259
199,32.38641661133868
200,62.226659097586726
201,86.40737166120101
202,126.503947782483
203,58.38658347989909
204,68.85984608774416
205,13.301075633650395
206,39.062784462524505
207,88.87725495668936
208,79.11125324248471
209,54.12210481613686
210,83.11903915810042
211,37.69931940162365
212,61.77421484296712
213,31.16349312214219
214,126.63624594156556
215,64.6115642433178
216,96.2562297250423
217,201.27445018784033
218,78.30047334855176
219,21.3876319998266
220,62.6049431888334
221,54.64795274389876
222,81.17198606991184
223,120.3685120947687
224,88.37390574623352
225,73.59104930665085
226,61.89305075765156
227,99.20471912302398
228,59.248727841595596
229,64.3433420504975
230,95.92570755688338
231,69.20547042223019
232,599.1704660562461
233,702.9488419034728
234,605.184378347677
235,282.8624909965681
236,461.83797231995425
237,506.7692152620641
238,218.11306711460702
239,106.57639464104322
240,30.785808895342335
241,335.337459164396
242,343.52954528350847
243,331.7748011185536
244,133.7234660581718
245,69.9788465946318
246,5754.375698101318
247,418.54865906106266
248,5245.368999545441
249,482.13418040639675
250,372.3248131875967
251,290.2576702809057
252,80.20640088549574
253,337.80954701653155
254,1116.3950053159092
255,427.5227319763889
256,445.02143942876245
257,150.26282369051066
258,46.76204956508691
259,88.61440315021113
260,71.38112991481952
261,419.46729295229665
262,438.32861013971217
263,179.2137473871965
264,405.71809622655945
265,213.3468305175197
266,85.84046485973084
267,2632.0820393723593
268,337.23202952824846
269,227.61560853003328
270,1011.1392938989685
271,161.3457239371558
272,44.39774209667991
273,53.59962192998743
274,1673.9562118011256
275,242.02864754500527
276,136.68807743723113
277,74.02749431347262
278,498.25588485501316
279,262.3136225082452
280,129.1906619057723
281,1188.9509100298324
282,112.84286506365413
283,526.7725327024056
284,187.36619481093618
285,156.71046730456266
286,584.5329182410741
287,49.266541583595014
288,541.3351538939712
289,98.93217764467963
290,5766.296314558312
291,596.5783157003458
292,138.11897290284574
293,349.2249049440767
294,77.29555034357082
295,21835.804793653057
296,1562.4425599569809
297,2092.2655510285012
298,939.5389261673214
299,1045.9729672182002
300,917.9059837096382
301,871.4564943527178
302,853.6031226700568
