,i
0,240.8668775868133
1,120.01400166197386
2,105.86525847564405
3,219.52922984649226
4,88.23336170288252
5,157.94589569332632
6,88.58265178312207
7,891.4495805353156
8,586.1401188479222
9,169.852786516255
10,180.15851726789188
11,149.30162268458585
12,64.21472496037929
13,151.53764074433542
14,181.62984341955976
15,724.6850051592575
16,94.02885607131262
17,90.75543941436842
18,86.2275305812426
19,145.26454249824954
20,980.8629281056899
21,273.80581745111124
22,162.800629790376
23,690.0661593871082
24,520.3398927395842
25,13.23260189500813
26,191.35290782541338
27,72.86320727291547
28,654.8366971097693
29,592.9527174938548
30,133.51127014527847
31,558.237744091652
32,504.51920099155643
33,130.14373368154878
34,66.90286026624291
35,330.0552328169704
36,171.77172375154527
37,74.54008364836504
38,163.14533488362858
39,245.45582409605407
40,71.12602656762965
41,288.7811834852665
42,411.1914551205583
43,292.63998266179055
44,133.9625896098485
45,187.1145623628665
46,98.83871880341665
47,226.56003457880283
48,177.6349405873493
49,165.27626636428312
50,223.54783417653346
51,664.0591578572406
52,59.25986589735783
53,175.72951473704583
54,950.3721934854749
55,171.2315245596636
56,521.6129582366423
57,2599.7487597209615
58,730.6624353611693
59,478.5731365109089
60,447.4877403849697
61,156.89309651244702
62,347.6749854228283
63,202.0889869252326
64,217.31066354238396
65,123.31618888345466
66,101.72932918336144
67,134.53378893111847
68,213.46117314050596
69,616.0677753111969
70,187.44981817078624
71,97.79740817196733
72,197.992994696119
73,159.77942621433363
74,200.58613814339662
75,404.19498949354085
76,151.1213269540402
77,222.26187484824058
78,359.49002342244677
79,144.26509584065138
80,477.8120452919969
81,220.6233488426051
82,2278.9568259754114
83,141.33289968344718
84,378.03971603279183
85,1754.549776539973
86,309.41852312976914
87,249.33680531123926
88,134.8766817487859
89,87.77559104300002
90,383.147755422855
91,1882.1336760642282
92,194.91975134114352
93,102.25807550134374
94,192.2964632440263
95,113.42379558615112
96,204.66277698623944
97,2272.855638065723
98,2184.7737913355427
99,343.3768963164578
100,143.24257739210435
101,137.44318581682796
102,345.9283040621413
103,232.8981449404796
104,280.57603998182014
105,305.67283835107395
106,283.18765942905617
107,67.35073342497957
108,167.73149088277478
109,142.34028581566292
110,311.11582510952155
111,346.8355779236776
112,203.51083590976398
113,146.79966020996562
114,555.7924096120952
115,212.37682819789603
116,394.45296279574404
117,165.3680412576333
118,258.026595957202
119,569.6241888394543
120,202.55993153758152
121,85.3712597042746
122,220.06401129386344
123,251.9460592694711
124,303.9523638043852
125,248.85064167897085
126,1110.622456345272
127,118.27928065956907
128,304.03994637707183
129,349.56740294948975
130,902.7173759395107
131,430.5458048033833
132,293.82787941121364
133,1026.2808342592632
134,871.2835179698554
