,x,y
0,710.5337575239504,-94.21038476643776
1,897.3970035020064,-93.9159172044358
2,768.1377418052381,-88.30683520044045
3,1597.1533130246512,-85.93504267549633
4,1079.8417953989908,-83.70424429061859
5,1768.2297652915108,-82.77311516541135
6,644.5161431326649,-79.24195682861705
7,320.1294156455765,-76.11476410178011
8,1287.158032659212,-76.05653013241499
9,1604.8110664969636,-76.157531554245
10,1638.547384091908,-70.58294505564413
11,971.4478995270944,-72.57934931926275
12,668.9566766715513,-62.50941811375833
13,1779.2095493017707,-67.84646225233246
14,631.3575831367871,-63.409738260371114
15,1939.0373513430814,-64.1446971528876
16,1342.5358799322537,-61.66813161952609
17,562.1399701598093,-59.59215457610139
18,2053.379863614865,-60.27304213040975
19,986.3843057342983,-53.7292140698662
20,722.7209471723984,-48.09027397105638
21,1824.2113853840665,-47.00350040516241
22,1892.6197332686381,-48.067362030164304
23,1325.4118617709046,-43.4016203008141
24,2003.8494015803187,-45.03468221579942
25,650.9045762330625,-43.162552481381226
26,1665.9344021787106,-45.45463777050759
27,1922.049957535735,-43.26727914171124
28,1643.7575281308505,-40.10884042676935
29,-94.44538871917439,-34.26573847372924
30,-36.58998795249249,-33.62489091796442
31,1286.3989360252099,-36.261566010690785
32,-75.63974041002734,-31.939677397341256
33,1561.097960492632,-35.947150173532464
34,1933.620140436678,-32.72940934684766
35,1215.12770948184,-30.417125810433163
36,340.4656938364526,-23.816834817778954
37,1539.1058751811347,-21.497609941341807
38,1410.4864844274816,-21.33622329515606
39,989.0606710735693,-20.973770830446938
40,1131.4940341983468,-19.312674518012727
41,783.8645164248574,-18.778310675442754
42,1156.654027951076,-10.757995783005754
43,1263.3103993948166,-7.479890735135996
44,158.633652625555,-4.725675225350187
45,607.5201629528254,-3.98976043468042
46,1428.2662185937377,-2.938455663585046
47,1091.195460575739,-3.988320201091028
48,1695.6634939975884,-6.224543589913992
49,670.5325149143365,4.446433733257322
50,773.9756881987669,1.2040264315528475
51,2067.4808771959924,3.3504969511188847
52,230.2082266735738,6.642794542021647
53,1617.1222713894708,4.588900212191902
54,542.5629293786541,7.78047026398815
55,1818.7624489898353,5.2517590510132095
56,2032.3984421493585,9.317758562476001
57,118.15845796915505,16.51905440567407
58,1696.2230042934493,16.804825073892175
59,2108.701652343453,18.121490283820663
60,232.20065936078333,24.940494395265546
61,1665.784654798256,19.817441481201854
62,1200.5519685385589,26.794914828014953
63,1716.135920033284,28.959415932870115
64,2048.77887243847,30.7825319368975
65,1534.0320112208433,30.26532775489045
66,926.1367919752228,34.69700380967993
67,1163.0923706648937,35.099466373771065
68,917.866063540052,36.2176829495985
69,1952.575279724797,37.93330455730256
70,1006.4396544371622,43.851120666258566
71,2066.2301475838103,40.42480594749861
72,53.400781383350704,50.67877791469789
73,412.86311190669755,48.60178115415749
74,87.76433031264844,53.52783421833806
75,876.8331669833475,54.90896837726075
76,1517.9734455547273,53.3209869360511
77,1892.394635257919,48.675310277996914
78,1051.2864683129378,54.075373589742185
79,1447.2847808360223,56.09751697516049
80,1564.7845382419623,58.51801668602843
81,-37.96034264743048,62.911021369734044
82,1060.4087877275745,61.95815246676307
83,558.5015888675514,64.95349718776788
84,482.5645792413161,66.35616499860305
85,1897.246751560678,65.71038442354654
86,-59.24264501263224,70.56044596375295
87,-18.448934164834327,69.83632469227985
88,716.532544997621,69.69671161557653
89,833.9407337979712,67.35413115183917
90,322.9998292789036,74.4545156783513
91,571.262314088488,71.99690519100193
92,519.6355100955302,74.38466152634419
93,1644.493458735888,72.30633552570657
94,-46.397219200367545,79.52901606323087
95,-24.336674501760626,80.8220386405012
96,1506.8191309961721,79.25735751929506
97,83.09045310326019,83.94246564806463
98,1701.7100118009726,83.39076140159182
99,1144.6425694766483,84.86727778927866
100,838.6937304788922,88.23896346045262
101,2133.026991112555,85.9519233518397
102,1336.1600893493403,84.51484825629632
103,1478.0251810807465,88.06045223830233
104,2000.2668403265989,87.33646578163064
105,503.5110301359405,94.84105349042875
106,2105.951906971535,91.50631309524215
107,1328.6641395538795,93.25379442573421
108,1544.472282600449,96.87591779809463
109,-25.714923716982867,103.2095674252688
110,167.1767272726305,105.18478975327594
111,833.3837005563367,104.30090774792575
112,1649.189416377208,101.79243111355254
113,1052.3333886171094,101.41574911143675
114,1578.2260631128452,101.4701689359332
115,427.1446945192272,108.49418560970798
116,1726.854245374705,105.92667482510774
117,2084.8067790054884,103.21997832536215
118,1480.977791080488,116.69739502666152
119,1971.4697199749446,113.0169923542154
120,178.37636461559396,119.62810639542226
121,921.9820824210965,118.82524489701257
122,1821.0967019189138,118.8569971238619
123,843.4873182343321,121.49998241210847
124,1548.3349003271371,121.74725015730678
125,796.9992154720923,123.35796197221407
126,20.840005679910064,127.513677786004
127,-36.67208436487522,129.09946543755996
128,751.8709957834417,129.9916762198652
129,2134.2685495181804,125.56649079416218
130,1750.599553623662,128.26317990564405
131,1484.1227480841044,131.9149858647471
132,648.9846526877463,134.03478482042544
133,312.57850820259205,139.77307888557903
134,1378.676021997166,137.62115653158162
135,2008.6312289269065,140.2516592835691
136,660.6705094452118,147.0486953273894
137,1479.5893230527652,143.93286647371485
138,2026.4535019896693,146.35155382004564
139,1140.7012680122643,150.77684296453958
140,1717.1093757620165,150.93748889825065
141,2050.376969751485,152.04029813370357
142,1691.7721515753537,153.2062801885295
143,1537.6214875165613,155.68540088354928
144,384.0948052870764,157.58310966826957
