,i
0,189.38848059989732
1,243.82657481116013
2,4076.642483414203
3,168.21720223153625
4,343.22069747784894
5,113.89901602394114
6,102.19540030859045
7,867.9745107719622
8,124.18904750810036
9,148.58077855126336
10,211.2111499531963
11,183.76639531831918
12,473.677583312425
13,6822.168920325478
14,131.0029975823671
15,1136.427890736958
16,2903.316159569922
17,90.70810014137602
18,80.60430339794121
19,139.99235608048465
20,381.15054124672344
21,226.22396943406366
22,562.6237905126039
23,639.9703666887425
24,256.55852234885754
25,95.71008145469283
26,102.85730751658798
27,169.88919350917257
28,783.4106200767571
29,573.4445212024048
30,386.9934339506003
31,152.57701668339257
32,483.7418840048366
33,51.32125706359245
34,180.0044523488748
35,160.71178053568724
36,315.95337552408785
37,113.83080571148547
38,754.0591943766501
39,286.307534684065
40,141.34010010780372
41,200.24145823733124
42,506.6089941175683
43,256.6180222842571
44,1114.4022374877866
45,456.96025876339894
46,1297.7981075136186
47,178.78860135512622
48,123.10601694387393
49,364.7521642820743
50,528.5402273338124
51,289.54061089693204
52,205.0179486769995
53,503.3585914342544
54,126.12915143698841
55,127.51826684616955
56,506.93483034515833
57,725.6761370536268
58,99.15715312601651
59,93.9014207688582
60,39.45084025746704
61,384.0271432970543
62,236.12259986569262
63,582.5840975552055
64,234.74780802605628
65,465.2753078803523
66,99.27741892565379
67,184.39148352107253
68,200.8297780077707
69,198.4585777011106
70,708.773132529901
71,98.43653653465259
72,621.8884738361174
73,77.43608236533193
74,144.2653492761305
75,356.7408123429395
76,327.1653848705544
77,387.33010315991663
78,173.74347020862604
79,172.57476001485463
80,111.13914428928783
81,228.60580984920975
82,84.08098052027405
83,1169.0082595132737
84,134.1106980842997
85,349.325532605725
86,812.1991297577924
87,178.18344601528972
88,641.6995574724676
89,273.3223550414723
90,137.1655565146095
91,272.09783162585063
92,100.36004925121912
93,152.3341006273701
94,187.4020758555332
95,217.56353356486994
96,343.19778625166276
97,294.7434526335391
98,219.85380477309323
99,437.81991813325794
100,272.9447346250837
