,i
0,537.0943092129015
1,529.5876879745293
2,576.8748257745831
3,286.73184904731306
4,1510.539101209474
5,536.8971473674127
6,171.7810784750513
7,227.04452655547763
8,414.0888628773217
9,166.5991236911461
10,342.677269831153
11,309.42722030374176
12,281.0402398145743
13,398.19729990521006
14,25.416613772807217
15,214.27909875247934
16,1376.50506965107
17,220.78580310231487
18,137.70153942765793
19,167.92460390305868
20,154.45210690718335
21,335.1760850484457
22,86.69687263055403
23,155.8026947393063
24,161.91644809983552
25,384.167492634629
26,398.33373090864575
27,562.2196883720114
28,317.9807739852062
29,135.54937435531028
30,89.09736318085625
31,581.8190636587077
32,90.95287257108201
33,821.1903956522159
34,162.1945884798417
35,2225.345794406017
36,643.1633257752119
37,264.99908108185076
38,239.86022412853956
39,350.70532975758863
40,95.77315362495615
41,46.67882519774269
42,288.07080801402736
43,170.1544238919323
44,266.37503112966044
45,186.24550444258313
46,215.93005409285365
47,233.50199857274782
48,197.09972500931033
49,498.19899343674797
50,263.7066656381011
51,442.71336533458043
52,5812.224629055005
53,173.2110667087752
54,131.03798312128976
55,152.23886112948088
56,310.2823655584835
57,597.4099817135645
58,323.1123287266583
59,1004.0043140422905
60,127.6830246192766
61,239.958845064972
62,765.1292158124519
63,120.42202218596628
64,426.2793138989999
65,115.7997508024274
66,366.6930827611815
67,134.14651356283463
68,106.13937087370897
69,373.8532453922766
70,131.29559822336455
71,1462.786221417804
72,238.78897175069554
73,2103.7204094123704
74,107.08874997572855
75,725.7806797597492
76,172.5117126365261
77,223.4795124074405
78,131.81304348334078
79,689.6129223070095
80,169.08796003658102
81,160.3451733178851
82,670.2744087449427
83,206.38026490828585
84,171.893374902949
85,231.13613247183878
86,383.2655639850679
87,288.8400376085673
88,272.0404772822542
89,307.138552936443
90,139.07437424786846
91,217.08592506778152
92,188.28314571219036
93,524.5663878645911
94,260.4919244461161
95,358.90255140397534
96,1332.5118035399755
97,195.27585264675878
98,204.97365356156928
99,622.5738437157876
100,208.72434329648635
101,424.89393436308484
102,141.94300554450945
103,216.18359624073776
104,607.2600038937082
105,54.08513207428569
106,1108.7120554987387
107,854.7360361667302
108,441.7554630587385
109,149.93137739713052
110,218.97035812695924
