,x,y
0,1180.623752874155,-94.93378138327671
1,78.08890760359373,-91.16677496200782
2,238.85955387041156,-92.54101839813802
3,537.8956542296885,-89.78550471772837
4,349.01259731799803,-87.11306413205853
5,196.03504027201734,-86.35081564234497
6,280.6296502733111,-83.68842874870461
7,600.6497180738961,-86.87510595126969
8,180.86465554531776,-84.69588526648886
9,1032.0161446798036,-84.48431762387236
10,477.05621634156455,-80.88044963265656
11,-24.70578455270106,-79.05649448458917
12,1046.572127893933,-78.80015001943184
13,1089.1953959111834,-81.77146696818863
14,949.2495014320298,-77.53372547971367
15,97.02296833291325,-76.55991313800428
16,1169.5176362695754,-69.50384954573224
17,77.61993259529902,-66.39222687354913
18,-35.207591604644676,-63.73172252554764
19,224.09486768152408,-63.24255508516103
20,651.8330307879014,-63.80559672805248
21,669.771193523785,-60.08398043090597
22,575.4150167930103,-55.61436519990957
23,-80.45051860643503,-49.6298586874982
24,717.9747147381295,-49.48384953758023
25,142.2755514266396,-43.10155898262974
26,-11.04436267402366,-42.12056085946165
27,1086.1839563373169,-43.20646120618267
28,157.86121189784183,-39.766653320798696
29,231.73592624397747,-24.93710373526619
30,854.1679095195607,-28.94873420506019
31,459.5736605380972,-21.778702379531296
32,935.2589236692705,-21.43406360190329
33,524.5677370175044,-12.973897704871888
34,1162.8907423247506,-13.837865998417783
35,566.5520040809638,1.4683055444622823
36,924.3808438947652,2.543774920985925
37,268.52648554080986,6.909281042914699
38,543.0723818329895,6.256571889018687
39,1034.0892488304924,5.492529734959248
40,960.1308518454292,9.020152759319672
41,172.2889917943603,11.72267860932709
42,292.43802765763496,16.258498339069547
43,355.4587897986378,19.24396093637472
44,-78.10067252494468,22.247487765665596
45,1017.1194444830753,21.092797649035447
46,498.0267100726511,24.836311020653625
47,732.0176927976167,26.031133062643107
48,264.24817525696244,29.01846921596757
49,398.6115806847605,38.69645643655599
50,1035.4748581664285,32.52148594453422
51,317.32953415654947,35.80493865289782
52,424.0504453287442,36.72393392068034
53,236.0434874279656,45.587579588899644
54,-4.54776915661887,43.67312470733668
55,877.9060383788558,41.698267962985824
56,93.77277131601647,48.09501073417721
57,171.410660025438,51.47710111997071
58,17.095639617520874,51.2953616411811
59,507.66060795649946,49.34251063472459
60,642.9093528288472,53.20806238071441
61,260.56294129524326,55.08780571739976
62,1047.4399355062444,53.48219953540024
63,1072.2173444767259,61.38067461985759
64,-52.07102414886458,69.70514838997678
65,311.2584711352422,68.74451971351618
66,1136.113815992156,75.1423930761323
67,465.13201176050427,80.04697236525385
68,620.7853317327447,79.34459435011945
69,708.2063856228782,98.15852168126207
70,113.3502859019477,99.04265158437045
71,1135.4302864878862,94.05480794411903
72,317.95483251228916,101.557825690134
73,1169.080281777757,101.46256069705635
74,231.7350797854582,104.57545656037291
75,-71.92816754880232,108.75801896911457
76,376.1961515609818,112.08308356925897
77,1178.628987938919,110.97177054158033
78,873.1511695737181,110.02459052745962
79,62.57410081254352,115.42733368706934
80,310.25795157408197,119.15794512414618
81,112.28872468766667,119.03949882006441
82,692.9485375712429,117.84275853304882
83,641.4251125613874,123.80760637844253
84,973.0512380013622,126.06222133951519
85,878.5245681951203,132.3861052837426
86,674.8744302702764,128.1177653599517
87,745.7834474505635,129.6578751849413
88,1017.0470553789696,129.58160467738367
89,561.025819331382,134.65763176982296
90,400.3158627202822,140.5390337042927
91,379.8203796608906,143.5138556980669
92,1165.9951550039166,143.20919368896375
93,325.488126410923,153.05094176713317
94,588.5598820493108,149.61331238252967
95,82.60288016526056,153.93216268424248
96,600.9577006878669,154.0129449018474
97,730.991854626455,162.09945248908275
98,1156.6571802221506,165.78415742006405
99,912.6755633091086,168.0617101256961
100,970.0643391632195,168.97618661792126
101,41.13739631902524,169.60366458803946
102,788.6448460459025,174.50372837216878
103,639.5433864425631,175.98047183000335
104,863.839281115469,182.27281708542307
105,1015.8915314819106,184.89613099675728
106,710.8201216814475,185.72440411404943
107,953.0240535761066,188.1925207078806
108,1035.1057408290492,187.83814357600056
109,651.1914837590891,189.8177057490666
110,969.801286535102,187.10530046179974
111,123.13351553141706,199.4295917797092
112,630.7644182346393,198.26572904985017
113,696.8630091033642,202.15123075168583
114,609.5620502806275,198.17670925524442
115,1066.4769252939902,207.2196886576553
116,948.832785251595,213.5019667883813
117,587.5588830908641,222.30194991539975
118,1179.5792137320227,222.62604901281406
119,1142.8212423799139,224.4681448484465
120,637.6502007258777,227.37771002914872
121,515.6289216093708,227.01044630987246
122,716.2425496650585,229.10595793595405
123,150.67106552150494,237.4442561301903
124,251.01388897774405,234.85876885404707
125,311.07911178540667,238.75445246379206
126,767.5748788247267,241.92863929255668
127,1023.9513114759563,244.28225529688257
128,-63.53964191610976,250.420249131211
129,612.0442338784919,252.5076484781565
130,1176.4356239434262,250.8526883268779
131,675.2457217620629,253.10929180097492
132,809.5289662384366,249.91360015341263
133,-64.55562600853477,265.48108929992793
134,217.38987453338473,264.80854642830946
135,513.56507234735,268.0037061913946
136,764.4546955405297,274.8556188047796
137,46.33161918564031,276.9233321853926
138,1009.116208204947,278.2032128162092
139,714.1235094007319,281.9685999411199
140,580.034493601327,285.52687556170827
141,1042.6281907431846,290.1595535439874
142,424.66720109111463,294.44102519245735
143,1020.6334147311982,298.9292362445667
144,393.12536307947084,296.21716595646524
145,24.33325048301242,301.82471198193446
146,438.81483064885947,308.2981597542738
147,855.1583920747795,308.1094707427683
148,875.5026940010247,306.16236155513377
149,470.3482478738117,313.60598558680283
150,74.55226197642196,324.44272112652857
151,-10.198293592117352,333.3650222677727
152,1123.4577049033826,327.97720375825065
153,1144.923634885915,333.5621200832827
154,79.40836147865798,340.102763381671
155,812.4938232618185,341.59044653898263
156,914.8608172640978,338.11369440387125
157,97.19717542454737,342.2429130044534
