,x,y
0,900.7388680687557,-94.34122977212951
1,1894.9816520677598,-89.85133631626286
2,1198.6236036816067,-89.38719350478505
3,1064.8562873361632,-84.42745327387888
4,1761.0410482225225,-83.49198332445076
5,716.7449831403861,-80.18833771993377
6,1398.2515435394598,-82.38078963149064
7,-91.21163091785684,-81.97078277902528
8,-58.56163799927958,-83.24489752372301
9,763.9059883001466,-79.81284642465289
10,950.8712273817471,-77.12710384205366
11,808.1899406200052,-75.89920880874433
12,1286.9034814010104,-74.37464767841084
13,599.4829558678288,-70.3782356010945
14,1388.676347704528,-73.96931583685364
15,1660.2628882633699,-67.29096591228677
16,259.85354434019644,-66.23322235381738
17,-74.68847628144408,-67.73143391159556
18,291.53400296012796,-67.07868441511869
19,398.9827161493639,-68.5392052325924
20,381.5748658534378,-65.87868846531228
21,-4.26337223393989,-63.110480819773784
22,587.8693661957686,-61.435253993624656
23,1062.0878208639988,-56.34875078308755
24,953.2603702541193,-57.18291249638173
25,139.72549390082258,-50.67710663090611
26,-71.44800717845828,-47.34493534683429
27,576.8011478252238,-45.19099042793846
28,1212.9611371432347,-45.54975556150089
29,1197.929635174307,-44.73352248329411
30,125.74416728852975,-43.131902028987724
31,1660.0476154352646,-38.132102874919156
32,991.8722988791559,-41.47711449053054
33,-25.08417044526368,-38.76215451014377
34,471.43697520683736,-40.13968022386666
35,512.37174322461,-31.717220186808618
36,1055.873989350756,-35.98115052373714
37,1901.5627175385348,-35.874204830953204
38,1384.6543038614845,-35.138385324133424
39,1031.9986548761728,-28.31052022574613
40,1294.9446732312945,-25.74481514581862
41,923.1340641865409,-22.691752464707406
42,119.5179534909164,-20.887200665323007
43,1408.0817746967027,-17.207292694977014
44,360.6839845142845,-13.769420260327024
45,535.9590344208234,-13.617453088669663
46,579.8290255790768,-11.656939877274453
47,1888.338545592549,-10.986425840347692
48,1605.8553299533646,-9.740370776060217
49,72.96113733666903,-8.635450858120976
50,184.66254043253662,-7.6622313329985445
51,-21.01162196104724,-4.870391210634807
52,1346.7267896419041,1.6166974500031301
53,979.6358163574811,-6.086837386484149
54,492.8306195994152,-4.470893975120134
55,777.4945689928118,-2.5171390212788083
56,867.4795073784145,2.980561832771741
57,1120.083798616594,9.704769262254217
58,885.1014714087069,6.025876361298174
59,1239.0873285008945,7.567258012499337
60,1162.7342318460878,9.047476201086965
61,1589.7950878684774,14.5517906027776
62,1709.766891293551,17.32357611159898
63,1767.3789465824007,14.28229815272448
64,190.2050786544837,15.686191296470497
65,675.7814838435382,17.321635294872294
66,489.26445136212146,22.897311671807643
67,1100.4123762388838,23.842435495909967
68,1132.0691505616232,24.153341716686327
69,1466.8190742053978,23.252015968350406
70,1439.7124847978334,21.95323390222711
